Player Id,Username,WPM,Games Played,Layout
84037,user96364,56.37,1
84050,user2588,56.36,401,QWERTY
84019,user694858,56.37,52
220559,dee.dee,31.13,7
257508,user64278,24.55,3
166031,zoom_zoom2527,40.03,3,QWERTY
166050,naddriac55,40.02,4,QWERTY
81507,stanpristin,57.0,90
108587,user48534,50.76,27,DVORAK
243061,momon12d,27.29,5,QWERTY
243079,basu,27.29,25
219567,user55718,31.3,20,QWERTY
65569,user215729,61.44,18,QWERTY
65597,user36409,61.43,38,QWERTY
65584,compau,61.44,3
66805,bbrouwer23,61.06,49,QWERTY
28918,hudsohudso,76.34,12,QWERTY
74684,samyafavorite,58.82,9
74674,user857023,58.83,11,QWERTY
252730,alexita,25.49,1,QWERTY
232919,user262133,29.07,21
232924,user845794,29.07,5,QWERTY
152760,angelopez136,42.33,36,QWERTY
141487,packerdana,44.34,5
22411,chookeh,80.62,697,QWERTY
142064,ariadaria,44.24,1,QWERTY
142071,mazuma,44.24,24
54872,cass,64.9,18,QWERTY
54858,lucy62,64.91,73,QWERTY
133182,janemaclellan,45.86,4,QWERTY
133160,arichards218,45.86,2,QWERTY
133189,claushies16,45.86,7,QWERTY
193466,kavenkb,35.52,1
271458,user60274,21.29,2,QWERTY
66149,phcjohnson,61.26,36
66148,koloniavenus,61.26,31,QWERTY
66125,user466415,61.26,5,QWERTY
66127,ehcapakori,61.26,3
286343,alexismorgn18,16.09,2,Other
286303,user64340,16.11,2,QWERTY
133242,sonvo123,45.85,16,QWERTY
133210,yamo06,45.85,2
121973,ggiddings27,48.0,1,QWERTY
121952,adri92,48.0,7
151822,user222084,42.5,2,QWERTY
273578,ingridrevolorio,20.7,1
273597,ld_127,20.69,1,QWERTY
273562,user850927,20.7,6,QWERTY
125806,the_donna,47.26,3,QWERTY
125815,raarahul,47.25,41
216984,madhan,31.71,6,QWERTY
148448,ctroy0069,43.08,15
148438,kevin1310,43.08,23
79661,indiemau,57.49,26,QWERTY
120632,ils_rahulm,48.27,765
203606,user79936,33.88,2
203620,saurabh722483,33.88,4,QWERTY
108964,dsck03,50.68,138,QWERTY
108962,megzhorselover_0717,50.68,23
46983,davidddd,67.87,128,QWERTY
157924,wintersjmw,41.42,15
157906,yana.kuni,41.42,2
7522,mattclowns,97.88,1967,QWERTY
277736,nb205098,19.42,11
260317,user34193,23.97,1
260307,user51616,23.97,1
239056,msclewis,28.02,2
225000,user68872,30.4,8
28706,jlovejoy,76.47,2,QWERTY
230316,krisogane,29.5,4
230341,user31405,29.5,1
280592,danger_dave32,18.4,20
202331,user38680,34.08,1,QWERTY
202347,alim2005,34.08,4,QWERTY
128080,monasmile1,46.82,4
236641,user12835,28.43,2
251570,user98698,25.72,2,QWERTY
194820,user544226,35.31,1,AZERTY
269000,smholla86,21.93,9
217605,user88223,31.61,11,QWERTY
217650,kakemoose1,31.6,25
99647,nikkibrz,52.67,7,QWERTY
99623,suec,52.68,76,QWERTY
98875,mayumaly,52.84,5
181598,brualvcon,37.44,1
278969,p2004g,18.99,3
278954,yourboss11,18.99,5
278991,user44400,18.98,10,QWERTY
278984,user789766,18.98,8,QWERTY
223846,bleigha17,30.59,42,QWERTY
223850,user81651,30.59,7
58807,ckhoarmnp,63.56,227
58834,notangelbot,63.55,27
58819,adrianomelo,63.56,320
116146,wantey,49.19,12,QWERTY
47249,geegott,67.78,1414
219797,user77360,31.26,2,QWERTY
122546,valerienicole87,47.89,31,QWERTY
44976,marxman,68.7,3,QWERTY
90420,symbiot1996,54.82,362
134924,user54663,45.54,6,QWERTY
134929,user78687,45.54,61,QWERTY
93605,user881741,54.04,5,QWERTY
84157,typistgrl2310,56.34,1286,QWERTY
84190,user58217,56.33,3,QWERTY
84155,kiurydsj,56.34,236,QWERTY
84189,user27879,56.33,1,QWERTY
173558,user64414,38.76,262,QWERTY
233921,aliabuzaid31,28.9,1,QWERTY
265672,philipdickinson,22.76,5,QWERTY
265685,fakhreia2022,22.75,3
252457,l1nz1,25.54,2
252482,legalpika0426,25.53,3
203970,milavujicic2009,33.83,2,QWERTY
139032,user86219,44.78,5
115878,asesinadesalsa,49.25,33
115899,staruser88,49.24,50
115867,flyingdonut,49.25,5,QWERTZ
115863,sherazhassan601,49.25,19
8793,calep,95.43,94
139736,user13785,44.65,7
139716,user68052,44.65,11,QWERTY
139744,user51005,44.65,54
139732,cthunder95,44.65,116,QWERTY
292460,antwuan_is_d_umb,11.54,2
90111,user89509,54.9,2098
90121,hiddenrisk,54.9,9,QWERTY
167527,madsobitsoe,39.78,14,QWERTY
167508,elmamouni,39.79,2
211369,twellyah69,32.64,100,Other
211390,jennah0484,32.63,1,QWERTY
252285,rithik117,25.58,4
210237,user94275,32.81,3,QWERTY
210242,daisey65,32.81,1
114832,maran666,49.46,4,QWERTY
147572,raghavpahwa,43.23,2
147579,user90257,43.23,13,QWERTY
243446,p0l4r,27.23,6
178131,user53969,38.0,1012,QWERTY
178123,bjxzlpps_,38.0,5,QWERTY
33780,snakebridge987,73.71,3,QWERTY
166930,moat,39.88,6
166902,user52898,39.89,392
200880,kenzi99,34.32,4,QWERTY
200890,user498570,34.31,2
291547,user85675,12.4,4,QWERTY
51839,kelshack,65.98,10,QWERTY
51824,dede_lagi,65.99,3
160803,user36505,40.92,1
160813,user64128,40.92,62,QWERTY
33042,sinjin,74.1,7
33029,goldence,74.1,4
6042,mimi_nee,101.3,152,QWERTY
144109,garriguv,43.86,13,QWERTY
144148,user893587,43.85,2075,QWERTY
281407,benzo87,18.09,10,QWERTY
172508,giggs101,38.93,1,QWERTY
172512,user54743,38.93,55
172526,jgcanseco,38.93,2
31093,rockpod77,75.1,6
206007,nidheesh,33.5,3,QWERTY
206030,ahmd78985,33.5,59,QWERTY
239487,user233884,27.94,33,QWERTY
187999,notsocheerfulcharlie,36.41,1,QWERTY
68802,alex_stark,60.48,10
179477,fern_kv,37.78,19,QWERTY
206656,samantha.mateen,33.39,11
227943,mog28,29.91,22,QWERTY
227928,ravinsomone,29.91,8
127798,1cee,46.87,5
205798,rgriffin,33.54,124
205782,mwilmot,33.54,21,QWERTY
264857,bakaio,22.95,7
264891,user85064,22.94,78,QWERTY
291132,user88262,12.8,8
275259,user315773,20.2,7
115950,user984085,49.23,327
8189,user203218,96.56,5754
266012,antwan1235,22.66,25
294053,mariade,9.44,1,QWERTY
294067,said,9.42,18,QWERTY
216655,lhbvaz,31.76,3
216693,lauraabke,31.75,20
216687,user78073,31.75,25,QWERTY
216700,user64888,31.75,2,QWERTY
216658,user632466,31.76,124,QWERTY
112817,sabahat,49.87,3
112829,clawsfantasy,49.87,56
67694,user29704,60.8,10,QWERTZ
67653,t3chyes,60.81,111
131460,afifah249,46.17,20
131481,user55050,46.17,2,QWERTY
131488,thatotherguy,46.16,1
59171,user741278,63.45,5,QWERTY
59193,mukul2020,63.44,309
37703,fatechan,71.82,8,QWERTY
201090,user756261,34.28,2
201087,user63530,34.28,6,AZERTY
70984,ccandal,59.87,584
70962,groverharrison,59.88,1,QWERTY
52190,joeyrose0407,65.85,1
52187,nicole3164,65.85,56,QWERTY
176457,deanjpuzon,38.29,1
176499,emokid,38.28,8,QWERTY
44487,magpie,68.89,14,QWERTY
44473,rodriguex,68.89,2
108944,user39640,50.69,3
108933,meldira,50.69,3,QWERTY
108920,user268963,50.69,76,QWERTY
228098,cours,29.88,1
228072,ramirin,29.88,8,QWERTY
60600,user888157,62.99,85
60558,user67968,63.0,3
158855,user57818,41.25,162,QWERTY
13731,tossadar,88.42,1187
13750,user83933,88.4,6
280399,user626108,18.47,26,QWERTY
280385,dymir,18.48,13
8549,dwigtsmorin,95.84,447,QWERTY
8503,cyberll,95.93,15
8547,terrowin42,95.84,10
215326,user51491,31.99,5,QWERTY
215341,tenfeipc,31.98,3
145973,user80744,43.52,12
239797,sarfarazashraf,27.88,1
239592,liz_2003202214,27.92,9
239563,darlene414,27.92,21
239585,jaswanth,27.92,5
239561,user881733,27.92,236,QWERTY
48716,omricon,67.19,8
211054,john.schrulllopez,32.68,4,QWERTY
128274,hindityper,46.78,32
246383,youcefelamine,26.68,1
54698,adrusche,64.97,29,QWERTY
54663,tkuesel03,64.97,20
30056,zygos,75.65,209,QWERTY
30072,courtmarshall16,75.65,85
120020,jirislav,48.39,6,QWERTZ
120015,rbrooks19,48.39,2,QWERTY
120031,cat07758,48.39,2,QWERTY
80629,inyoyogi,57.24,120
80650,rstarkloff,57.23,58
18265,bobbyeverything,83.91,32,QWERTY
18254,richme1ster,83.92,1,QWERTY
268193,zxzrose,22.13,13,QWERTY
122940,forgotit,47.81,6
57416,danko484,64.01,16,QWERTY
57408,knouvael,64.01,4
223000,uychiiksv,30.73,9
108745,khugenberg,50.73,5,QWERTY
108746,user24718,50.73,1304
14759,mochimoon,87.33,36,QWERTY
69745,purchlam,60.22,149
56306,maco,64.38,8,QWERTY
56317,handsomealex,64.38,1348,QWERTY
56303,stjarna88,64.38,5
146874,gaboalvro21,43.36,6,QWERTY
4504,user66753,106.15,255
40380,lalabreeze,70.62,16,QWERTY
163962,m120593,40.38,58,QWERTY
196865,delli0506,34.98,62,QWERTY
196861,bobi-236,34.98,9
184060,kianac81,37.04,1,QWERTY
184070,user670864,37.04,219,QWERTY
184065,user79436,37.04,4,QWERTY
264576,bail3y12,23.01,11,QWERTY
204210,valcapone,33.79,3,QWERTY
145769,bellahalmon111,43.56,24,QWERTY
136745,user302257,45.2,8,QWERTY
136728,kbrown2000,45.2,67,QWERTY
136704,user49805,45.21,2,QWERTY
20806,namnsteeler,81.82,3,QWERTY
157898,alymiller,41.42,44,QWERTY
157866,wolfskott,41.43,9
286541,aravinthan,15.98,3,QWERTY
286547,jana1107952846,15.97,22
108143,macs,50.86,8,QWERTY
32823,gibby98,74.21,10,QWERTY
68744,jbone,60.5,2
68703,user4343,60.51,218,QWERTY
89048,tobyneve,55.17,15
114460,serious_sheep,49.54,301
114485,somedude404,49.53,104
292871,user71889,11.05,3
68898,user18008,60.45,60
20474,chrismoss101402,82.07,264
230619,aarokk,29.45,1
159736,antoniosechi80,41.1,10,QWERTY
159725,bennie1311,41.1,256,QWERTY
197716,jamieta13,34.84,2
197479,user21718,34.88,1
93016,jmfox,54.19,2,QWERTY
93032,ukiah,54.19,83,QWERTY
67064,user518059,60.98,131
67054,user869452,60.99,6
62406,hunya,62.42,41,QWERTY
170705,user676350,39.24,49,QWERTY
77562,kenlovestocode,58.06,21,QWERTY
77576,apelmelkonian,58.05,17,QWERTY
218084,neel109,31.53,20,QWERTY
218058,user5534179,31.53,3,QWERTY
255992,user59595,24.86,22,QWERTY
190909,user13949,35.93,434
190924,user64171,35.93,2,QWERTY
150484,user_00,42.72,54
150452,zshopbell,42.72,18,QWERTY
245111,grewal,26.92,94,QWERTY
40625,kittface,70.52,96,QWERTY
152938,rustt,42.3,11,QWERTY
152906,teddybearnation,42.3,9
152903,user86260,42.3,26
218261,minnare2013,31.5,86,QWERTY
218276,user70655,31.49,16,QWERTY
242744,willourdy,27.36,12
242741,danizcoolenuf,27.36,11,QWERTY
122190,audreyrose11,47.95,12,QWERTY
155459,user16916,41.84,2,QWERTY
155485,heklomellon,41.84,20,Other
276668,aggarwala,19.75,14,QWERTY
276665,wilsonthefiddler,19.75,1,QWERTY
26271,dormi,77.97,77
165435,rodsaluu98,40.13,1
242360,ilyas,27.42,15
242390,gurnikt,27.42,2
155383,user568168,41.86,32,QWERTY
155399,matt-types,41.86,63
250108,user51834,25.99,16,QWERTY
246021,meesh90,26.75,32,QWERTY
246036,derick,26.75,11
155822,user85989,41.78,3,QWERTY
75261,rukeira,58.66,16,QWERTY
241215,catubigneil,27.63,55,QWERTY
169617,stitchup23,39.43,8,QWERTY
46244,user25897,68.16,5,QWERTY
21538,user741898,81.26,115,QWERTY
21547,user267450,81.25,3208
97384,bentley1424,53.17,22
239819,maddyhodgson,27.87,29,QWERTY
239844,user73414,27.87,200
68455,michidk,60.58,137,COLEMAK
190781,jeromano,35.95,2,QWERTY
210266,joey22,32.81,2,QWERTY
210275,amber.beck8178,32.81,2,QWERTY
233780,user429936,28.92,4
233795,mica,28.92,19
41998,mp35789,69.92,45
142642,matheus_oalves,44.13,7
142640,superyom11,44.13,1,QWERTY
142648,sercobe,44.13,7
70477,rocel,60.02,156,QWERTY
161407,anansi,40.82,1
161441,isabellajuliett,40.82,5,QWERTY
145331,user569022,43.63,16,QWERTY
233685,user25520,28.94,50
233653,user70549,28.94,4,QWERTY
233676,cmmonday,28.94,1,QWERTY
296041,user99578,4.6,3,QWERTY
229986,marcosergio,29.56,27,QWERTY
192865,user98746,35.62,1,QWERTY
192892,kennepon,35.61,6,QWERTY
204943,user65071,33.67,59,QWERTY
204903,rinuhubert,33.68,1
9993,user50455,93.48,11,QWERTY
70060,staceyparker,60.13,2
59949,rhee1976,63.2,5,QWERTY
59924,saleisenberg,63.21,6,QWERTY
173373,meshell,38.79,57
41175,user86649,70.29,101
273171,itype,20.81,8,QWERTY
235030,kayasmama10,28.72,77
235019,user515143,28.72,179
97249,lynette,53.2,5
30511,pagesshoes,75.41,15
30521,turanga1230,75.41,665,QWERTY
243736,brandee36,27.17,10,QWERTY
145693,menopermeno,43.57,3
14635,lizeh,87.46,10
14647,kamikaze,87.45,46,QWERTY
261903,heather.young,23.64,6,QWERTY
265592,eatsbeansforaliving1234,22.78,5
179290,nonagnostic,37.81,9
202781,user682416,34.01,21,QWERTY
202754,user92831,34.02,1,QWERTY
202773,tiaanvn,34.01,25,QWERTY
24564,user75044,79.1,8,QWERTY
265867,user32040,22.71,1,QWERTY
265896,user65805,22.7,1
265858,blanco13,22.71,6
170041,user79481,39.35,204,QWERTY
170050,user73164,39.35,15
160740,elahehnolehdan,40.93,81,QWERTY
160715,clpetersdorf,40.94,1,QWERTY
77867,user40811,57.96,9,QWERTY
77896,unicornio2272019,57.95,439,QWERTY
42645,editormum,69.63,122,QWERTY
42614,fllowers,69.64,10,QWERTY
86667,optimumaf,55.75,3
86686,jerinsmommy,55.74,6,QWERTY
86664,thetypist01,55.75,255
86674,user831980,55.74,1,QWERTY
254975,smithgallup,25.06,5,QWERTY
254959,marisolmmm9208,25.06,3
206867,user67475,33.35,1,QWERTY
206889,laudilya,33.35,51
154723,lacifer11,41.99,37,QWERTY
154717,mamco,41.99,150
205564,kathy49,33.57,6,QWERTY
130130,nkfrost,46.42,5
203942,user15837,33.83,3
203928,kareen1202,33.83,4,QWERTY
253443,user291572,25.35,2,QWERTY
244104,trena22,27.11,7
13137,justinkoehler,89.17,144,QWERTY
37982,boson598,71.69,358,QWERTY
37973,user90589,71.7,95,DVORAK
234712,user85665,28.77,3,QWERTY
234730,mgaam78,28.77,1,QWERTY
233153,user70677,29.02,211,QWERTY
189062,jmunro1090,36.24,2,QWERTY
163624,chike13,40.44,20,QWERTY
163613,mikemyman,40.44,15,QWERTY
56619,mamous,64.28,6
76012,mrbloopy,58.47,258
76006,user42153,58.48,1,QWERTY
149875,basherbrain,42.83,4
149866,jaddison,42.83,3627,QWERTY
117500,vicky_tao,48.9,6,QWERTY
117498,nobiabhi8,48.9,582,QWERTY
275798,user58966,20.02,2
257125,daq5,24.63,1,QWERTY
90990,user519620,54.7,1,QWERTY
90997,waverly1117,54.7,2,QWERTY
148398,user213603,43.08,8
191373,ivy18,35.86,240
191363,jenztyping,35.86,1,QWERTY
51792,user579011,66.0,152
51765,user15465,66.01,1
62771,vmsrvignesh,62.31,5
62767,camman3d,62.31,20,QWERTY
220780,ajay,31.1,2,Other
7846,girlyfanatic,97.3,493,QWERTY
254794,user929078,25.1,13,QWERTY
245958,user26755,26.77,4,AZERTY
211458,clawdaughter,32.62,2,QWERTY
211484,danaesucks,32.62,8,QWERTY
194068,saustin55,35.43,2,QWERTY
194066,ggominic,35.43,1,QWERTY
211680,user522152,32.58,3
90582,smgehrke,54.79,29,QWERTY
57262,bebebela,64.06,104
229462,user989429,29.65,1,QWERTY
101584,phate,52.26,17
21821,user45118,81.05,22,QWERTY
257938,kuanysh,24.46,1
93926,necrotizingfasciitis,53.97,365
45300,chakli123,68.55,125
45282,emiliel,68.55,2,AZERTY
45288,subtletyper,68.55,105,QWERTY
71462,sushihatessushi,59.73,190
71464,user47005,59.73,1
146189,ebaa,43.48,10
146177,nahuelcapo2,43.48,7
262611,jeronimod9,23.47,6,QWERTY
222439,user818410,30.82,1
222438,georgie_girl1227,30.82,34,QWERTY
109600,formereater,50.55,1,COLEMAK
109565,user71828,50.56,43
109595,user89850,50.55,241,QWERTY
195917,sardana,35.13,8,QWERTY
195923,staci1234,35.13,1
205150,user47045,33.64,1
205112,dnivs,33.64,51,COLEMAK
280602,user714327,18.39,2,QWERTY
280630,rhajatiana,18.38,4,AZERTY
64588,c.richard1110,61.74,139,QWERTY
130171,orrza1,46.41,431,QWERTY
130189,urquhart86,46.41,25,QWERTY
95238,ivchisholm,53.67,1
95250,raselkarim7,53.67,315,QWERTY
95211,minasourial,53.67,12
95233,kungfupanda,53.67,72
47045,almadel,67.85,87,QWERTY
47050,user54278,67.85,40,QWERTY
32866,parkerolsen,74.19,27,QWERTY
47698,dmccaffrey14,67.6,330,QWERTY
227618,abhik360gupta,29.96,6,QWERTY
227602,user38268,29.96,5
189039,salman,36.24,5
293156,user48359,10.7,7
28353,holyninjacow,76.66,16,QWERTY
28381,user61281,76.64,388,QWERTY
190734,avocadopea,35.96,3,QWERTY
46885,kataap,67.91,79
46893,giorgioskij,67.91,58,QWERTY
259804,rawstory20,24.08,14
259808,raopune76,24.07,495,QWERTY
19273,shefferstroke,83.01,158,QWERTY
13046,jeffreydevos,89.3,564,QWERTY
117508,user366305,48.9,29,QWERTY
117522,mackykun,48.89,7,QWERTY
117512,ground0,48.9,91,QWERTY
76170,lbaro002,58.44,138
76154,cyrptid,58.44,20,QWERTY
76187,02211970,58.43,121,QWERTY
76175,xerafenix,58.44,295,QWERTY
191010,user366417,35.92,38,QWERTY
182129,user65950,37.35,133
182148,mkislam,37.35,1,QWERTY
182112,ibradrian,37.35,3
174630,upni1998,38.57,125
8567,rockiesfan4ever,95.8,4,QWERTY
109840,karilinda,50.5,4
109831,shcorbei,50.5,11
173269,user541377,38.8,31
173274,arvinting10,38.8,9,QWERTY
173262,johnald,38.8,7,QWERTY
173294,maria1999,38.8,3
10064,itypegood,93.36,52,QWERTY
10052,user491822,93.39,94
10072,mcshingne,93.35,49
40654,liaaa,70.5,12,QWERTY
40697,user822304,70.49,15
40887,rapture,70.41,62
40894,ams319,70.41,3
79032,trapparth,57.65,227,DVORAK
79004,christophercap,57.66,9,QWERTY
148668,user419798,43.04,68
130002,tylarc,46.44,3,QWERTY
83228,user15089,56.56,2,QWERTY
18624,user41759,83.57,51
18648,user837327,83.55,16,QWERTY
69541,laureleaves,60.27,24
69521,jojojovich,60.28,12,QWERTY
7184,user58165,98.58,4,AZERTY
7199,inellipsale,98.56,1451,QWERTY
7161,zombieloco,98.62,22,QWERTY
7164,user52209,98.62,19,QWERTY
14277,speedygonzaleslevrai,87.86,7,AZERTY
14295,charliechick117,87.84,85,QWERTY
88016,threesee,55.41,11,QWERTY
88040,subhananwar94,55.4,13
112978,aleswell,49.84,2,QWERTY
112971,amanda34465,49.84,66
205196,user27386,33.63,19,QWERTY
36573,7056oscar,72.36,25,QWERTY
36590,user45124,72.35,2,QWERTY
36567,chvsudhakar,72.36,43,QWERTY
262504,user750745,23.5,2,QWERTY
254574,spicie1234,25.14,58
254561,kristyavey2016,25.14,5,QWERTY
255093,saviorswan,25.04,1,QWERTY
255074,sophie16,25.04,3
5127,kirschre,103.96,10
36495,realquick8,72.39,2
36453,baekfast,72.41,29
36460,user67726,72.41,317,QWERTY
220878,user406235,31.09,8,QWERTY
39009,jlkpc,71.24,5,QWERTY
39042,user51307,71.23,109,QWERTY
104345,connerhill59,51.67,8
104312,koreyhgger,51.67,60,QWERTY
41790,user75166,70.03,109,AZERTY
283667,skjspacestar,17.48,3,QWERTY
283687,user218343,17.47,9,QWERTY
235452,unconditional,28.64,2,QWERTY
235500,barbara2728,28.63,266
164415,mad334,40.31,52,QWERTY
235260,camixu_prin,28.67,3,QWERTY
213154,undead_princess,32.35,40,QWERTY
281915,nhelts,17.89,5,QWERTY
95406,cjh,53.63,10,QWERTY
106010,user299676,51.31,1,QWERTY
106033,alove0716,51.3,82
106015,user90024,51.3,11
100370,keramos8,52.52,37
100382,freison,52.52,28
100358,mandalee_5590,52.52,224,QWERTY
62933,user87726,62.25,482,QWERTY
62905,trinb03,62.26,34
62936,user34461,62.25,33,AZERTY
258947,user92039,24.25,6
258910,darkdarkrobinrobin,24.26,12,QWERTY
96627,mainerdmom,53.35,11
96630,user278630,53.34,8,QWERTY
133586,malaya,45.78,15,QWERTY
133562,victorianbrandon,45.79,12,QWERTY
177455,user60050,38.12,1
213793,user219824,32.24,1,QWERTY
45732,puppyeatingazn,68.37,969,QWERTY
112777,user16402,49.88,4
112789,maviperu,49.88,5,QWERTY
145806,user88029,43.55,1
263360,user25595,23.3,1,QWERTY
263379,user917399,23.3,1,QWERTY
89119,ksteinman6,55.15,76
146583,jillsaccount,43.41,2
146577,victorn,43.41,60,QWERTY
14134,harrymcd,88.0,3
28856,hayley9214,76.38,14
28880,minatoman10,76.37,14
8823,half0tempo,95.37,1096
42021,arianamarie,69.91,3585,QWERTY
42024,chrissylady,69.91,17,QWERTY
124277,sjnp,47.55,5,QWERTY
124295,user44559,47.55,32
138255,pema10,44.92,27,QWERTY
241067,john_wick,27.66,1,QWERTY
21482,wchill,81.31,1,QWERTY
174918,jarrod_baniqued1,38.53,2,QWERTY
37930,hannuuhh,71.71,6891,QWERTY
286604,user919558,15.93,4,QWERTY
9665,sawyere,94.01,12
169178,user72115,39.5,1,QWERTY
135531,wildkatt,45.43,6,QWERTY
238591,user206417,28.09,100,COLEMAK
24728,jimminygee,78.99,41
288804,bigpun,14.6,2
288848,user25555,14.57,6
81215,kingprickles,57.08,55,QWERTY
46534,linuxtardis,68.05,22,QWERTY
46542,siriuspadfoot2,68.04,484
260918,user51121,23.85,1
64266,smarttj,61.85,20,QWERTY
64257,sknowles043,61.85,21,QWERTY
217061,lopeza23_,31.69,8
42787,denielleprice,69.57,1036,QWERTY
42767,freakingfricker,69.58,2
42783,willb32,69.57,2
154044,user53853,42.1,1,QWERTY
263739,user72346,23.21,2
52848,susuwa310143,65.61,1531,QWERTY
255244,tnorrells,25.01,3
14354,user639117,87.78,389
14362,grumpycrouton,87.78,13
14353,fyoshida26,87.78,256
295055,user53733,7.64,1
103304,ulfawidarini,51.89,7
103306,lunarare,51.89,3,QWERTY
170187,jyinan_0517,39.32,7
167095,shealeighwooten,39.86,3
36867,user529385,72.23,123
36865,theman654,72.23,17
251202,sid_11,25.79,12,QWERTY
251239,samantha2019,25.78,2,QWERTY
43863,asteele32,69.14,12
169982,tara121kool,39.36,4,QWERTY
169993,user72226,39.36,5
99269,user649091,52.75,9
269984,user22181,21.68,1
215473,rshonak,31.96,498,QWERTY
76124,orielwindow,58.45,2
76115,userkeyhero28,58.45,109
104879,smokeybear,51.55,16,QWERTY
287543,otnim111,15.42,1,Other
287542,user43419,15.42,2
132647,memethony,45.95,25,QWERTY
132631,user13912,45.95,39,QWERTY
132604,ppedroml,45.96,1
68567,eyesaac,60.55,15
68585,blade.,60.55,11,QWERTY
1597,crazyrussiandude,127.01,140,QWERTY
1565,nan,127.47,492
2534,felixc114,116.62,38,QWERTY
2537,stormri,116.61,330
236443,mrskcarroll0807,28.46,35,QWERTY
144234,teresacolgan,43.83,3
144250,user431508,43.83,6
144246,cortinab,43.83,1036
124724,user846634,47.46,3,QWERTY
105930,user47931,51.32,26,QWERTY
277381,corsojvbhs,19.53,3
125969,whitecombustion,47.22,17
125962,ayansin,47.22,120
125996,takita321,47.22,1
12840,simlau,89.56,1299
242273,user249484,27.44,12,QWERTY
218670,heliotrope,31.43,12,QWERTY
218673,user100018,31.43,2,QWERTY
261241,user49535,23.77,1
261207,user81829,23.78,338
244548,user85365,27.03,25
244514,user530805,27.03,20,QWERTY
167859,neejs22,39.73,28,QWERTY
81790,phatasiannerd,56.93,2
81784,user202540,56.93,56
107573,rosalba.r,50.97,4
107570,vay27,50.97,61
107583,jqlynblsn,50.97,547
247212,user918399,26.53,10
247222,rahona,26.53,1
11175,quickisaac,91.73,38,QWERTY
239032,angel21550390,28.02,93,QWERTY
239017,9871,28.02,5
239003,craico9,28.02,4,QWERTY
142385,user32816,44.18,12
184470,user95896,36.97,1,QWERTY
123664,user96365,47.67,3,QWERTY
295512,bend,6.5,1
295537,user56144,6.41,5
220326,user81127,31.18,16,QWERTY
119730,missingo_59,48.45,290,Workman
119747,aslynrae,48.44,4
126269,molove2025,47.17,4
185776,najiyearup,36.77,3
185769,user318479,36.77,1,QWERTY
185793,drivingautumn,36.77,20,QWERTY
157700,caitlinkai,41.46,3,QWERTY
228831,scotty28,29.76,22
228829,anks.babbar,29.76,112
228837,wolfgirl2111,29.76,2
228804,carlosvences1,29.77,2,QWERTY
164702,user950709,40.25,482,QWERTY
75741,typing_amateur21,58.54,1,QWERTY
75723,user75845,58.55,807
45496,user42193,68.47,19,QWERTY
